time,open,high,low,close
2007-02-05T00:00:00+02:00,7.0588,7.0758,6.9612,7.006
2007-02-12T00:00:00+02:00,7.006,7.077,6.9421,7.035
2007-02-19T00:00:00+02:00,7.0287999999999995,7.1187,7.0001,7.0634
2007-02-26T00:00:00+02:00,7.0634,7.0776,6.9658999999999995,7.0455
2007-03-05T00:00:00+02:00,7.0455,7.133,7.0248,7.0953
2007-03-11T23:00:00+02:00,7.0953,7.0965,6.942,6.9685
2007-03-18T23:00:00+02:00,6.9685,7.0153,6.9281999999999995,6.9988
2007-03-26T00:00:00+03:00,6.9988,7.022,6.9578999999999995,6.9967
2007-04-02T00:00:00+03:00,6.9967,7.0009,6.9966,7.0008
2007-04-09T00:00:00+03:00,7.0008,7.0008,7.0001,7.0004
2007-04-16T00:00:00+03:00,7.0004,7.0004,7,7.0001
2007-04-23T00:00:00+03:00,7.0001,7.0003,6.9912,6.9915
2007-04-30T00:00:00+03:00,6.9915,6.9915,6.9906,6.9906
2007-05-07T00:00:00+03:00,6.9906,6.9906,6.9899,6.99
2007-05-14T00:00:00+03:00,6.99,6.99,6.9893,6.9895
2007-05-21T00:00:00+03:00,6.9895,6.9895,6.9887,6.9887
2007-05-28T00:00:00+03:00,6.9887,6.9888,6.9856,6.9856
2007-06-04T00:00:00+03:00,6.9856,6.9856,6.9853,6.9854
2007-06-11T00:00:00+03:00,6.9854,6.9855,6.9851,6.9851
2007-06-18T00:00:00+03:00,6.9851,6.9854,6.9849,6.9852
2007-06-25T00:00:00+03:00,6.9852,6.9857,6.9851,6.9851
2007-07-02T00:00:00+03:00,6.9851,6.9851,6.984,6.9841999999999995
2008-03-31T00:00:00+03:00,6.9841999999999995,6.9841999999999995,5.9385,5.95538
2008-04-07T00:00:00+03:00,5.95538,5.9940999999999995,5.8995999999999995,5.95189
2008-04-14T00:00:00+03:00,5.95189,6.0036,5.87433,5.95083
2008-04-21T00:00:00+03:00,5.95083,6.00225,5.81822,5.9959
2008-04-28T00:00:00+03:00,5.9959,6.0832999999999995,5.9614,6.0637
2008-05-05T00:00:00+03:00,6.0637,6.09805,5.98572,5.98761
2008-05-12T00:00:00+03:00,5.98761,6.0549,5.9601,5.9708
2008-05-19T00:00:00+03:00,5.9708,5.99627,5.88725,5.89544
2008-05-26T00:00:00+03:00,5.89544,6.0457,5.8818,5.99786
2008-06-02T00:00:00+03:00,5.99786,6.06355,5.9054,5.9106
2008-06-09T00:00:00+03:00,5.9106,6.12345,5.89196,6.0934
2008-06-16T00:00:00+03:00,6.0934,6.10197,6.0009,6.0221599999999995
2008-06-23T00:00:00+03:00,6.0221599999999995,6.0777,5.959,5.97584
2008-06-30T00:00:00+03:00,5.97584,6.02776,5.9422,5.97259
2008-07-07T00:00:00+03:00,5.97259,6.03811,5.9329,5.943
2008-07-14T00:00:00+03:00,5.943,6.0199,5.9158,5.96458
2008-07-21T00:00:00+03:00,5.96458,6.0548,5.9251,6.03186
2008-07-28T00:00:00+03:00,6.03186,6.0959,5.9919,6.0927
2008-08-04T00:00:00+03:00,6.0927,6.26504,6.0419,6.2565
2008-08-11T00:00:00+03:00,6.2565,6.38039,6.2177,6.3751999999999995
2008-08-18T00:00:00+03:00,6.3751999999999995,6.3978399999999995,6.27267,6.32853
2008-08-25T00:00:00+03:00,6.32853,6.4589,6.31461,6.4486
