time,open,high,low,close
2007-01-22T00:00:00+02:00,7.5108,7.5108,7.5108,7.5108
2007-02-05T00:00:00+02:00,7.5108,7.5108,7.1244,7.1829
2007-02-12T00:00:00+02:00,7.1829,7.2939,7.1399,7.1461
2007-02-19T00:00:00+02:00,7.1461,7.1481,7.0511,7.0611
2007-02-26T00:00:00+02:00,7.0611,7.4131,7.0546,7.3995999999999995
2007-03-05T00:00:00+02:00,7.3995999999999995,7.5358,7.3034,7.325
2007-03-11T23:00:00+02:00,7.325,7.5218,7.288,7.4778
2007-03-18T23:00:00+02:00,7.4778,10.0008,7.1608,7.2068
2007-03-26T00:00:00+03:00,7.2068,7.3776,7.1891,7.3327
2007-04-02T00:00:00+03:00,7.3327,7.3327,7.114,7.1187
2007-04-09T00:00:00+03:00,7.1187,7.2033,7.111,7.1735
2007-04-16T00:00:00+03:00,7.1735,7.1785,7.0032,7.0358
2007-04-23T00:00:00+03:00,7.0358,7.0875,6.9402,7.0241
2007-04-30T00:00:00+03:00,7.0241,7.1238,6.9140999999999995,6.9140999999999995
2007-05-07T00:00:00+03:00,6.9140999999999995,7.0393,6.8706,6.9434
2007-05-14T00:00:00+03:00,6.9434,7.0613,6.8895,7.0043999999999995
2007-05-21T00:00:00+03:00,7.0043999999999995,7.1441,6.9828,7.0655
2007-05-28T00:00:00+03:00,7.0655,7.1941,7.0619,7.0823
2007-06-04T00:00:00+03:00,7.0823,7.341,7.0781,7.2192
2007-06-11T00:00:00+03:00,7.2192,7.2946,7.1048,7.1122
2007-06-18T00:00:00+03:00,7.1122,7.1665,7.0659,7.151
2007-06-25T00:00:00+03:00,7.151,7.2109,7.0298,7.0553
2007-07-02T00:00:00+03:00,7.0553,7.0555,6.9394,6.9988
2008-07-07T00:00:00+03:00,7.7482,7.8225999999999996,7.6497,7.6549
2008-07-14T00:00:00+03:00,7.6549,7.6949,7.5295,7.602
2008-07-21T00:00:00+03:00,7.602,7.6884,7.4699,7.5866
2008-07-28T00:00:00+03:00,7.5866,7.593,7.202,7.2074
2008-08-04T00:00:00+03:00,7.2074,7.7482999999999995,7.1819999999999995,7.7326
