time,open,high,low,close
2003-09-01T00:00:00+03:00,7.63195,7.63195,7.4272,7.4272
2003-09-08T00:00:00+03:00,7.4272,7.46255,7.338,7.338
2003-09-15T00:00:00+03:00,7.338,7.40455,7.1609,7.1609
2003-09-22T00:00:00+03:00,7.1609,7.1609,6.97745,7.0754
2003-09-29T00:00:00+03:00,7.0754,7.0754,6.99435,7.068
2003-10-06T00:00:00+03:00,7.068,7.068,6.95785,6.9731
2003-10-13T00:00:00+03:00,6.9731,7.1146,6.9731,7.0788
2003-10-20T00:00:00+03:00,7.0788,7.1337,6.97575,6.9982
2003-10-27T00:00:00+02:00,6.9982,7.11,6.9982,7.11
2003-11-03T00:00:00+02:00,7.11,7.23515,7.11,7.1449
2003-11-10T00:00:00+02:00,7.1449,7.1451,6.9694,6.9694
2003-11-17T00:00:00+02:00,6.9694,6.98745,6.8531,6.8531
2003-11-24T00:00:00+02:00,6.8531,6.9376,6.8184,6.8184
2003-12-01T00:00:00+02:00,6.8184,6.8221,6.6517,6.6517
2003-12-08T00:00:00+02:00,6.6517,6.69275,6.62735,6.6623
2003-12-15T00:00:00+02:00,6.6623,6.7297,6.6623,6.7297
2003-12-22T00:00:00+02:00,6.7297,6.7946,6.7297,6.7946
2003-12-29T00:00:00+02:00,6.7946,6.7946,6.6684,6.6684
2004-01-05T00:00:00+02:00,6.6684,6.81435,6.6684,6.7311
2004-01-12T00:00:00+02:00,6.7311,6.9502,6.71565,6.9502
2004-01-19T00:00:00+02:00,6.9502,6.9726,6.76175,6.842
2004-01-26T00:00:00+02:00,6.842,7.05645,6.81635,7.016
2004-02-02T00:00:00+02:00,7.016,7.016,6.8867,6.8867
2004-02-09T00:00:00+02:00,6.8867,6.94335,6.84845,6.9279
2004-02-16T00:00:00+02:00,6.9279,7.0219,6.84845,7.0219
2004-02-23T00:00:00+02:00,7.0219,7.06005,6.95325,7.0044
2004-03-01T00:00:00+02:00,7.0044,7.13225,6.96865,7.014
2004-03-08T00:00:00+02:00,7.014,7.07785,6.93275,6.9624
2004-03-15T00:00:00+02:00,6.9624,6.9624,6.87185,6.8948
2004-03-22T00:00:00+02:00,6.8948,6.9619,6.84065,6.9619
2004-03-29T01:00:00+03:00,6.9619,6.9619,6.82135,6.8956
2004-04-05T00:00:00+03:00,6.8956,6.95545,6.86685,6.9428
2004-04-12T00:00:00+03:00,6.9428,6.96365,6.8952,6.8952
2004-04-19T00:00:00+03:00,6.8952,6.98585,6.88285,6.9675
2004-04-26T00:00:00+03:00,6.9675,6.9675,6.85535,6.8656
2004-05-03T00:00:00+03:00,6.8656,6.89915,6.72015,6.8239
2004-05-10T00:00:00+03:00,6.8239,6.93005,6.8239,6.9187
2004-05-17T00:00:00+03:00,6.9187,6.91955,6.87135,6.882
2004-05-24T00:00:00+03:00,6.882,6.882,6.71295,6.7247
2004-05-31T00:00:00+03:00,6.7247,6.73445,6.6661,6.6661
2004-06-07T00:00:00+03:00,6.6661,6.9102,6.6437,6.9102
2004-06-14T00:00:00+03:00,6.9102,6.92955,6.8197,6.8698
2004-06-21T00:00:00+03:00,6.8698,6.93475,6.8207,6.8207
2004-06-28T00:00:00+03:00,6.8207,6.9596,6.8207,6.9171
2004-07-05T00:00:00+03:00,6.9171,6.9171,6.8104,6.8149
2004-07-12T00:00:00+03:00,6.8149,6.89,6.8149,6.8209
2004-07-19T00:00:00+03:00,6.8209,7.0422,6.8209,7.0422
2004-07-26T00:00:00+03:00,7.0422,7.0426,6.9884,7.0167
2004-08-02T00:00:00+03:00,7.0167,7.0226,6.7979,6.7979
2004-08-09T00:00:00+03:00,6.7979,6.8044,6.6909,6.6909
2004-08-16T00:00:00+03:00,6.6909,6.7418,6.6857,6.712
2004-08-23T00:00:00+03:00,6.712,6.9581,6.712,6.9581
2004-08-30T00:00:00+03:00,6.9581,6.9581,6.8303,6.8965
2004-09-06T00:00:00+03:00,6.8965,6.9044,6.788,6.814
2004-09-13T00:00:00+03:00,6.814,6.9264,6.814,6.9182
2004-09-20T00:00:00+03:00,6.9182,6.9182,6.78615,6.8039
2004-09-27T00:00:00+03:00,6.8039,6.8123,6.6925,6.6925
2004-10-04T00:00:00+03:00,6.6925,6.7516,6.6829,6.6829
2004-10-11T00:00:00+03:00,6.6829,6.6829,6.5885,6.5885
