time,open,high,low,close
1993-05-10T00:00:00+03:00,1.2683,1.2781,1.2661,1.2731
1993-05-17T00:00:00+03:00,1.2731,1.2777,1.2628,1.2648
1993-05-24T00:00:00+03:00,1.2648,1.2724,1.2589,1.2701
1993-05-31T00:00:00+03:00,1.2701,1.2801,1.269,1.2786
1993-06-07T00:00:00+03:00,1.2786,1.2857,1.2756,1.2801
1993-06-14T00:00:00+03:00,1.2801,1.2846,1.2723,1.2723
1993-06-21T00:00:00+03:00,1.2723,1.2844,1.2721,1.2821
1993-06-28T00:00:00+03:00,1.2821,1.2896,1.2791,1.2871
1993-07-05T00:00:00+03:00,1.2871,1.2877,1.2761,1.2781
1993-07-12T00:00:00+03:00,1.2781,1.2846,1.2756,1.2769
1993-07-19T00:00:00+03:00,1.2769,1.2817,1.2731,1.2801
1993-07-26T00:00:00+03:00,1.2801,1.2884,1.2796,1.2852999999999999
1993-08-02T00:00:00+03:00,1.2852999999999999,1.2936,1.2831,1.2911
1993-08-09T00:00:00+03:00,1.2911,1.3171,1.2896,1.3151
1993-08-16T00:00:00+03:00,1.3151,1.3258,1.3105,1.3175999999999999
1993-08-23T00:00:00+03:00,1.3175999999999999,1.3231,1.3106,1.3184
1993-08-30T00:00:00+03:00,1.3184,1.3292,1.3171,1.3276
1993-09-06T00:00:00+03:00,1.3276,1.3278,1.3121,1.3141
1993-09-13T00:00:00+03:00,1.3141,1.3233,1.3071,1.3128
1993-09-20T00:00:00+03:00,1.3128,1.3254,1.3128,1.3201
1993-09-26T23:00:00+02:00,1.3201,1.3396,1.3198,1.3356
1993-10-03T23:00:00+02:00,1.3356,1.3426,1.3293,1.3294
1993-10-10T23:00:00+02:00,1.3294,1.3359,1.3228,1.3331
1993-10-17T23:00:00+02:00,1.3331,1.3331,1.2981,1.3071
1993-10-24T23:00:00+02:00,1.3071,1.3261,1.3001,1.3201
1993-11-01T00:00:00+02:00,1.3201,1.3201,1.2901,1.2926
1993-11-08T00:00:00+02:00,1.2926,1.3181,1.2921,1.3126
1993-11-15T00:00:00+02:00,1.3126,1.3301,1.3086,1.3269
1993-11-22T00:00:00+02:00,1.3269,1.3321,1.3231,1.3288
1993-11-29T00:00:00+02:00,1.3288,1.3389,1.3261,1.3281
1993-12-06T00:00:00+02:00,1.3281,1.332,1.3201,1.3291
1993-12-13T00:00:00+02:00,1.3291,1.3409,1.3265,1.3391
1993-12-20T00:00:00+02:00,1.3391,1.3484,1.3212,1.3251
1993-12-27T00:00:00+02:00,1.3251,1.3366,1.3213,1.3215999999999999
1994-01-03T00:00:00+02:00,1.3215999999999999,1.3251,1.3109,1.3186
1994-01-10T00:00:00+02:00,1.3186,1.3272,1.3135999999999999,1.3241
1994-01-17T00:00:00+02:00,1.3241,1.3256,1.3078,1.3101
1994-01-24T00:00:00+02:00,1.3101,1.3261,1.3089,1.3221
1994-01-31T00:00:00+02:00,1.3221,1.3448,1.3217,1.3401
1994-02-07T00:00:00+02:00,1.3401,1.3457999999999999,1.3371,1.3436
1994-02-14T00:00:00+02:00,1.3436,1.3561,1.3348,1.3397999999999999
1994-02-21T00:00:00+02:00,1.3397999999999999,1.3526,1.3331,1.3476
1994-02-28T00:00:00+02:00,1.3476,1.3606,1.3471,1.3571
1994-03-07T00:00:00+02:00,1.3571,1.3626,1.3511,1.3611
1994-03-14T00:00:00+02:00,1.3611,1.3708,1.3586,1.3684
1994-03-21T01:00:00+03:00,1.3684,1.3776,1.3592,1.3751
1994-03-28T01:00:00+03:00,1.3751,1.3896,1.3721,1.3876
1994-04-04T00:00:00+03:00,1.3876,1.3991,1.3780999999999999,1.3860999999999999
1994-04-11T00:00:00+03:00,1.3860999999999999,1.3897,1.3724,1.3856
1994-04-18T00:00:00+03:00,1.3856,1.3912,1.3755,1.3782
1994-04-25T00:00:00+03:00,1.3782,1.3852,1.3701,1.3816
1994-05-02T00:00:00+03:00,1.3816,1.3886,1.3784,1.3808
1994-05-09T00:00:00+03:00,1.3808,1.3843,1.3749,1.3771
1994-05-16T00:00:00+03:00,1.3771,1.3811,1.3713,1.3776
1994-05-23T00:00:00+03:00,1.3776,1.3878,1.3751,1.3866
1994-05-30T00:00:00+03:00,1.3866,1.3881999999999999,1.3756,1.3766
1994-06-06T00:00:00+03:00,1.3766,1.3776,1.3656,1.3745
1994-06-13T00:00:00+03:00,1.3745,1.3949,1.3743,1.3908
1994-06-20T00:00:00+03:00,1.3908,1.3969,1.3825,1.3888
1994-06-27T00:00:00+03:00,1.3888,1.393,1.3786,1.3820999999999999
1994-07-04T00:00:00+03:00,1.3820999999999999,1.3921,1.3793,1.3891
1994-07-11T00:00:00+03:00,1.3891,1.392,1.3757,1.3766
1994-07-18T00:00:00+03:00,1.3766,1.3856,1.3751,1.3771
1994-07-25T00:00:00+03:00,1.3771,1.3896,1.3764,1.3871
1994-08-01T00:00:00+03:00,1.3871,1.3901999999999999,1.3840999999999999,1.3849
1994-08-08T00:00:00+03:00,1.3849,1.3849,1.3711,1.3811
1994-08-15T00:00:00+03:00,1.3811,1.3827,1.3731,1.3756
1994-08-22T00:00:00+03:00,1.3756,1.3788,1.3676,1.3701
1994-08-29T00:00:00+03:00,1.3701,1.3736,1.3641,1.3656
1994-09-05T00:00:00+03:00,1.3656,1.3718,1.3628,1.3676
1994-09-12T00:00:00+03:00,1.3676,1.3685,1.3467,1.3501
1994-09-19T00:00:00+03:00,1.3501,1.3527,1.3397999999999999,1.3431
1994-09-25T23:00:00+02:00,1.3431,1.3513,1.3396,1.3428
1994-10-02T23:00:00+02:00,1.3428,1.3501,1.3421,1.3468
1994-10-09T23:00:00+02:00,1.3468,1.3546,1.3421,1.3526
1994-10-16T23:00:00+02:00,1.3526,1.3588,1.3499,1.3511
1994-10-23T23:00:00+02:00,1.3511,1.3534,1.3461,1.3511
1994-10-31T00:00:00+02:00,1.3511,1.3601,1.3511,1.3554
1994-11-07T00:00:00+02:00,1.3554,1.3596,1.3512,1.3576
1994-11-14T00:00:00+02:00,1.3576,1.3686,1.3545,1.3668
1994-11-21T00:00:00+02:00,1.3668,1.3766,1.3651,1.3756
1994-11-28T00:00:00+02:00,1.3756,1.3800999999999999,1.3695,1.3701
1994-12-05T00:00:00+02:00,1.3701,1.3854,1.3699,1.3836
1994-12-12T00:00:00+02:00,1.3836,1.3931,1.3831,1.3916
1994-12-19T00:00:00+02:00,1.3916,1.4006,1.3901,1.3991
1994-12-26T00:00:00+02:00,1.3991,1.4091,1.3984,1.4015
1995-01-02T00:00:00+02:00,1.4015,1.4081,1.3951,1.4001
1995-01-09T00:00:00+02:00,1.4001,1.4206,1.3984,1.4104
1995-01-16T00:00:00+02:00,1.4104,1.4268,1.4077,1.4231
1995-01-23T00:00:00+02:00,1.4231,1.4231,1.4096,1.4139
1995-01-30T00:00:00+02:00,1.4139,1.422,1.3991,1.4006
1995-02-06T00:00:00+02:00,1.4006,1.4039,1.3933,1.4011
1995-02-13T00:00:00+02:00,1.4011,1.4132,1.3969,1.4028
1995-02-20T00:00:00+02:00,1.4028,1.4062999999999999,1.3898,1.3898
1995-02-27T00:00:00+02:00,1.3898,1.4086,1.3860999999999999,1.4086
1995-03-06T00:00:00+02:00,1.4086,1.4229,1.4036,1.4074
1995-03-13T00:00:00+02:00,1.4074,1.4211,1.4056,1.4111
1995-03-20T00:00:00+02:00,1.4111,1.4126,1.3993,1.4001
1995-03-27T01:00:00+03:00,1.4001,1.4066,1.3951,1.3991
1995-04-03T00:00:00+03:00,1.3991,1.4026,1.3869,1.3901
1995-04-10T00:00:00+03:00,1.3901,1.3906,1.3676,1.3694
1995-04-17T00:00:00+03:00,1.3694,1.3743,1.3638,1.3719999999999999
1995-04-24T00:00:00+03:00,1.3719999999999999,1.3729,1.3551,1.3551
