time,open,high,low,close
1991-07-08T01:00:00+03:00,1.3054,1.308,1.2948,1.2966
1991-07-15T01:00:00+03:00,1.2948,1.2983,1.2835,1.2841
1991-07-22T01:00:00+03:00,1.2845,1.3054,1.284,1.2886
1991-07-29T01:00:00+03:00,1.2889,1.2908,1.2804,1.2845
1991-08-05T01:00:00+03:00,1.2843,1.2845,1.2687,1.2763
1991-08-12T01:00:00+03:00,1.2763,1.2886,1.2743,1.287
1991-08-19T01:00:00+03:00,1.2855,1.2908,1.2817,1.2846
1991-10-07T00:00:00+02:00,1.2589,1.2605,1.2531,1.2539
1991-10-14T00:00:00+02:00,1.2525,1.2595,1.2481,1.2535
1991-10-21T00:00:00+02:00,1.2528,1.2795,1.2525,1.2729
1991-10-28T00:00:00+02:00,1.2748,1.2866,1.2675,1.28
1991-11-04T00:00:00+02:00,1.28,1.2843,1.2712,1.2724
1991-11-11T00:00:00+02:00,1.2733,1.2746,1.269,1.2724
1991-11-18T00:00:00+02:00,1.2709,1.2738,1.2605,1.265
1991-11-25T00:00:00+02:00,1.2626,1.2776,1.2616,1.2746
1991-12-02T00:00:00+02:00,1.2777,1.2918,1.2711,1.2871
1991-12-09T00:00:00+02:00,1.2874,1.2997,1.2848,1.297
1991-12-16T00:00:00+02:00,1.2961,1.3049,1.2898,1.302
1991-12-23T00:00:00+02:00,1.3094,1.3175,1.3085,1.3123
1991-12-30T00:00:00+02:00,1.3157,1.325,1.3149,1.3201
1992-01-06T00:00:00+02:00,1.3168,1.3601,1.3078,1.3596
1992-01-13T00:00:00+02:00,1.3508,1.3508,1.339,1.3477
1992-01-20T00:00:00+02:00,1.3487,1.3563,1.3267,1.3522
1992-01-27T00:00:00+02:00,1.3515,1.3546,1.3276,1.328
1992-02-03T00:00:00+02:00,1.332,1.3455,1.3273,1.3297
1992-02-10T00:00:00+02:00,1.329,1.3392,1.321,1.3224
1992-02-17T00:00:00+02:00,1.3248,1.3306,1.3178,1.3297
1992-02-24T00:00:00+02:00,1.3319,1.3428,1.3232,1.3271
1992-03-02T00:00:00+02:00,1.3287,1.3342,1.32,1.323
1992-03-09T00:00:00+02:00,1.3243,1.3276,1.3194,1.3248
1992-03-16T00:00:00+02:00,1.3248,1.3259,1.3111,1.3161
1992-03-23T00:00:00+02:00,1.3154,1.3171,1.3041,1.3063
1992-03-30T01:00:00+03:00,1.3054,1.3075,1.297,1.3036
1992-04-06T01:00:00+03:00,1.3039,1.3175,1.3024,1.3094
1992-04-13T01:00:00+03:00,1.3101,1.3128,0,1.3025
1992-04-20T01:00:00+03:00,1.3037,1.3285,1.3012,1.3238
1992-04-27T01:00:00+03:00,1.308,1.3269,1.3063,1.3224
1992-05-04T01:00:00+03:00,1.3232,1.3333,1.3164,1.328
1992-05-11T01:00:00+03:00,1.3289,1.3363,1.3187,1.3197
1992-05-18T01:00:00+03:00,1.3194,1.3246,1.3152,1.3183
1992-05-25T01:00:00+03:00,1.3199,1.3232,1.3166,1.321
1992-06-01T01:00:00+03:00,1.322,1.322,1.3085,1.3111
1992-06-08T01:00:00+03:00,1.3097,1.3185,1.3044,1.317
1992-06-15T01:00:00+03:00,1.3183,1.3322,1.3182,1.3294
1992-06-22T01:00:00+03:00,1.3308,1.3404,1.3262,1.3403
1992-06-29T01:00:00+03:00,1.3397,1.3487,1.3342,1.3431
1992-07-06T01:00:00+03:00,1.3401,1.3502,1.3377,1.3403
1992-07-13T01:00:00+03:00,1.3392,1.3469,1.3347,1.3421
1992-07-20T01:00:00+03:00,1.341,1.3433,1.3328,1.3401
1992-07-27T01:00:00+03:00,1.3399,1.3473,1.3395,1.3449
1992-08-03T01:00:00+03:00,1.3446,1.3581,1.3417,1.355
1992-08-10T01:00:00+03:00,1.357,1.4054,1.3548,1.3861
1992-08-17T01:00:00+03:00,1.3856,1.3941,1.3751,1.3846
1992-08-24T01:00:00+03:00,1.3947,1.4208,1.3904,1.3923
1992-08-31T01:00:00+03:00,1.398,1.407,1.3833,1.3879
1992-09-07T01:00:00+03:00,1.3908,1.4033,1.3764,1.3774
1992-09-14T01:00:00+03:00,1.3664,1.38,1.3601,1.365
1992-09-21T01:00:00+03:00,1.3741,1.3898,1.3728,1.3821
1992-09-28T00:00:00+02:00,1.3856,1.4084,1.3774,1.3982
1992-10-05T00:00:00+02:00,1.3976,1.3989,1.3812,1.3914
1992-10-12T00:00:00+02:00,1.3931,1.3945,1.3812,1.39
1992-10-19T00:00:00+02:00,1.3898,1.4011,1.3856,1.3923
1992-10-26T00:00:00+02:00,1.3939,1.4457,1.3927,1.4357
1992-11-02T00:00:00+02:00,1.439,1.4573,1.4247,1.4306
1992-11-09T00:00:00+02:00,1.4269,1.452,1.4269,1.4419
1992-11-16T00:00:00+02:00,1.4434,1.466,1.4425,1.463
1992-11-23T00:00:00+02:00,1.4564,1.4662,1.4467,1.4503
1992-11-30T00:00:00+02:00,1.4522,1.4749,1.4335,1.4423
1992-12-07T00:00:00+02:00,1.4443,1.4519,1.4372,1.4482
1992-12-14T00:00:00+02:00,1.4485,1.4579,1.4445,1.445
1992-12-21T00:00:00+02:00,1.4466,1.4524,1.4405,1.4461
1992-12-28T00:00:00+02:00,1.4482,1.4552,1.4458,1.4513
1993-01-04T00:00:00+02:00,1.4557,1.4985,1.4548,1.4879
1993-01-11T00:00:00+02:00,1.489,1.4953,1.4781,1.4835
1993-01-18T00:00:00+02:00,1.4821,1.5071,1.4765,1.4877
1993-01-25T00:00:00+02:00,1.4872,1.4919,1.4659,1.4713
1993-02-01T00:00:00+02:00,1.4739,1.4906,1.4669,1.4691
1993-02-08T00:00:00+02:00,1.4855,1.4959,1.4728,1.4754
1993-02-15T00:00:00+02:00,1.4798,1.4816,1.4466,1.4496
1993-02-22T00:00:00+02:00,1.4478,1.4587,1.4312,1.4372
1993-03-01T00:00:00+02:00,1.4387,1.4388,1.3999,1.4118
1993-03-08T00:00:00+02:00,1.4163,1.4276,1.4038,1.4058
1993-03-15T00:00:00+02:00,1.4048,1.4235,1.3927,1.3979
1993-03-22T00:00:00+02:00,1.3975,1.4231,1.3908,1.4143
1993-03-29T01:00:00+03:00,1.4118,1.4422,1.4014,1.4352
1993-04-05T01:00:00+03:00,1.4333,1.4339,1.4067,1.4109
1993-04-12T01:00:00+03:00,1.4107,1.4115,1.3831,1.3947
1993-04-19T01:00:00+03:00,1.3988,1.411,1.386,1.399
1993-04-26T01:00:00+03:00,1.3983,1.419,1.3779,1.4144
1993-05-03T01:00:00+03:00,1.4139,1.4363,1.4093,1.4099
1993-05-10T01:00:00+03:00,1.4111,1.4332,1.4104,1.4217
1993-05-17T01:00:00+03:00,1.4241,1.4495,1.4214,1.4379
1993-05-24T01:00:00+03:00,1.4416,1.4582,1.427,1.4565
1993-05-31T01:00:00+03:00,1.4527,1.4899,1.4527,1.4809
1993-06-07T01:00:00+03:00,1.4835,1.4964,1.4695,1.4728
1993-06-14T01:00:00+03:00,1.4737,1.4926,1.4715,1.4769
1993-06-21T01:00:00+03:00,1.4791,1.5039,1.4538,1.493
1993-06-28T01:00:00+03:00,1.4966,1.5101,1.4859,1.4914
1993-07-05T01:00:00+03:00,1.4879,1.4897,1.4583,1.4689
1993-07-12T01:00:00+03:00,1.4647,1.4789,1.4647,1.4721
1993-07-19T01:00:00+03:00,1.4737,1.4847,1.4686,1.4721
1993-07-26T01:00:00+03:00,1.4713,1.4823,1.4479,1.4496
1993-08-02T01:00:00+03:00,1.4491,1.4776,1.4419,1.4678
1993-08-09T01:00:00+03:00,1.4696,1.4826,1.4553,1.4775
1993-08-16T01:00:00+03:00,1.4774,1.4869,1.4644,1.4787
1993-08-23T01:00:00+03:00,1.4789,1.5039,1.4776,1.5022
1993-08-30T01:00:00+03:00,1.5032,1.5504,1.4846,1.5454
1993-09-06T01:00:00+03:00,1.5349,1.5457,1.5141,1.5392
1993-09-13T01:00:00+03:00,1.5385,1.555,1.5288,1.5355
1993-09-20T01:00:00+03:00,1.534,1.5467,1.5209,1.5273
1993-09-27T00:00:00+02:00,1.5305,1.5594,1.5304,1.5438
1993-10-04T00:00:00+02:00,1.544,1.5527,1.5146,1.5172
1993-10-11T00:00:00+02:00,1.5153,1.5222,1.5006,1.5077
1993-10-18T00:00:00+02:00,1.5141,1.5176,1.4888,1.4947
1993-10-25T00:00:00+02:00,1.4951,1.5055,1.4905,1.5004
1993-11-01T00:00:00+02:00,1.5013,1.5013,1.4778,1.4814
1993-11-08T00:00:00+02:00,1.4831,1.5226,1.4831,1.5168
1993-11-15T00:00:00+02:00,1.5207,1.5376,1.4998,1.5084
1993-11-22T00:00:00+02:00,1.5089,1.5214,1.5004,1.5098
1993-11-29T00:00:00+02:00,1.5119,1.5264,1.4908,1.4961
1993-12-06T00:00:00+02:00,1.4993,1.5071,1.4821,1.4901
1993-12-13T00:00:00+02:00,1.4939,1.4942,1.4717,1.4754
1993-12-20T00:00:00+02:00,1.4749,1.4772,1.4655,1.4731
1993-12-27T00:00:00+02:00,1.4735,1.4846,1.4695,1.4726
1994-01-03T00:00:00+02:00,1.4749,1.476,1.4532,1.4571
1994-01-10T00:00:00+02:00,1.4592,1.4616,1.4441,1.4517
1994-01-17T00:00:00+02:00,1.4529,1.4533,1.4149,1.4209
1994-01-24T00:00:00+02:00,1.4254,1.4274,1.4025,1.4094
1994-01-31T00:00:00+02:00,1.4055,1.4129,1.3945,1.4064
1994-02-07T00:00:00+02:00,1.4085,1.4085,1.3844,1.3942
1994-02-14T00:00:00+02:00,1.3985,1.4156,1.3921,1.3983
1994-02-21T00:00:00+02:00,1.4019,1.4081,1.3704,1.3908
1994-02-28T00:00:00+02:00,1.3922,1.4245,1.3905,1.3976
1994-03-07T00:00:00+02:00,1.3985,1.416,1.3865,1.3986
1994-03-14T00:00:00+02:00,1.3992,1.411,1.3855,1.404
1994-03-21T01:00:00+03:00,1.4016,1.4203,1.3986,1.407
1994-03-28T01:00:00+03:00,1.402,1.4311,1.4004,1.4155
1994-04-04T01:00:00+03:00,1.4146,1.4276,1.3767,1.3795
1994-04-11T01:00:00+03:00,1.3816,1.3903,1.3738,1.382
1994-04-18T01:00:00+03:00,1.3815,1.4068,1.3803,1.3909
1994-04-25T01:00:00+03:00,1.391,1.4076,1.3858,1.3986
1994-05-02T01:00:00+03:00,1.3936,1.4218,1.3915,1.3952
1994-05-09T01:00:00+03:00,1.3994,1.4,1.3785,1.3822
1994-05-16T01:00:00+03:00,1.3826,1.3857,1.3656,1.3724
1994-05-23T01:00:00+03:00,1.3723,1.3723,1.3573,1.3628
1994-05-30T01:00:00+03:00,1.3647,1.3647,1.3491,1.3548
1994-06-06T01:00:00+03:00,1.3554,1.3654,1.3541,1.3617
1994-06-13T01:00:00+03:00,1.3567,1.3765,1.356,1.3597
1994-06-20T01:00:00+03:00,1.3584,1.3756,1.3391,1.3731
1994-06-27T01:00:00+03:00,1.3761,1.3915,1.3628,1.3679
1994-07-04T01:00:00+03:00,1.3682,1.3842,1.3639,1.3763
1994-07-11T01:00:00+03:00,1.3658,1.374,1.3528,1.365
